work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Engineer,231790,USD,231790,US,0,US,M
2022,SE,FT,Data Engineer,226096,USD,226096,US,0,US,M
2022,SE,FT,Data Science Consultant,235627,USD,235627,US,0,US,M
2022,SE,FT,Data Science Consultant,227642,USD,227642,US,0,US,M
2022,SE,FT,Data Engineer,215957,USD,215957,US,0,US,M
2022,SE,FT,Data Engineer,227634,USD,227634,US,0,US,M
2022,SE,FT,Data Engineer,209587,USD,209587,US,0,US,M
2022,SE,FT,Data Engineer,224601,USD,224601,US,0,US,M
2022,SE,FT,Data Engineer,222901,USD,222901,US,0,US,M
2022,SE,FT,Data Engineer,220804,USD,220804,US,0,US,M
2022,SE,FT,Applied Machine Learning Scientist,229158,USD,229158,US,100,US,M
2022,MI,FT,Data Analyst,159938,USD,159938,US,0,US,M
2022,MI,FT,Data Analyst,175921,USD,175921,US,0,US,M
2022,MI,FT,Data Scientist,195813,USD,195813,US,100,US,M
2022,MI,FT,Data Scientist,196616,USD,196616,US,100,US,M
2022,SE,FT,Data Scientist,222379,USD,222379,US,100,US,M
2022,SE,FT,Data Scientist,249874,USD,249874,US,100,US,M
2022,MI,FT,Data Engineer,172915,USD,172915,US,0,US,M
2022,MI,FT,Data Engineer,194922,USD,194922,US,0,US,M
2022,EN,FT,Applied Data Scientist,155621,USD,155621,AU,100,PK,M
2022,EN,FT,AI Programmer,142452,USD,142452,PK,100,AU,M
2022,SE,FT,Data Engineer,254584,USD,254584,US,100,US,M
2022,SE,FT,Data Engineer,218989,USD,218989,US,100,US,M
2022,SE,FT,Machine Learning Engineer,247919,USD,247919,US,100,US,M
2022,SE,FT,Machine Learning Engineer,248896,USD,248896,US,100,US,M
2022,SE,FT,Data Scientist,226659,USD,226659,US,100,US,M
2022,SE,FT,Data Scientist,251394,USD,251394,US,100,US,M
2022,MI,FT,Data Scientist,191702,USD,191702,FR,100,FR,M
2022,MI,FT,Data Scientist,198161,USD,198161,FR,100,FR,M
2022,SE,FT,Data Scientist,227821,USD,227821,US,0,US,M
2022,SE,FT,Data Scientist,223089,USD,223089,US,0,US,M
2022,MI,FT,Data Analyst,192220,USD,192220,US,0,US,M
2022,MI,FT,Data Analyst,192013,USD,192013,US,0,US,M
2022,SE,FT,Machine Learning Software Engineer,216536,USD,216536,CA,100,CA,M
2022,SE,FT,Machine Learning Software Engineer,253137,USD,253137,CA,100,CA,M
2022,MI,FT,Data Engineer,173368,USD,173368,US,100,US,M
2022,MI,FT,Data Engineer,205679,USD,205679,US,100,US,M
2022,EN,FT,Machine Learning Developer,170308,USD,170308,PK,100,AU,M
2022,SE,FT,Lead Data Scientist,233320,USD,233320,IN,0,IN,L
2022,MI,FT,Data Engineer,178374,USD,178374,US,0,US,M
2022,MI,FT,Data Engineer,170043,USD,170043,US,0,US,M
2022,EN,FT,Data Engineer,140723,USD,140723,US,0,US,M
2022,EN,FT,Data Engineer,139606,USD,139606,US,0,US,M
2022,EN,FT,Data Science Consultant,158547,USD,158547,IT,50,IT,M
2022,SE,FT,Data Engineer,249009,USD,249009,US,100,US,M
2022,SE,FT,Data Engineer,250032,USD,250032,US,100,US,M
2022,EN,FT,Data Engineer,136560,USD,136560,US,0,US,M
2022,EN,FT,Data Engineer,140791,USD,140791,US,0,US,M
2022,SE,FT,Data Analyst,212317,USD,212317,US,100,US,M
2022,SE,FT,Data Analyst,222838,USD,222838,US,100,US,M
2022,SE,FT,Data Scientist,236267,USD,236267,US,0,US,M
2022,SE,FT,Data Scientist,244069,USD,244069,US,0,US,M
2022,MI,FT,Data Scientist,169901,USD,169901,US,0,US,M
2022,MI,FT,Data Scientist,177596,USD,177596,US,0,US,M
2022,SE,FT,Machine Learning Engineer,236583,USD,236583,US,100,US,M
2022,SE,FT,Machine Learning Engineer,240258,USD,240258,US,100,US,M
2022,SE,FT,Data Scientist,214993,USD,214993,US,0,US,M
2022,SE,FT,Data Scientist,229784,USD,229784,US,0,US,M
2022,SE,FT,ML Engineer,230919,USD,230919,US,100,US,M
2022,SE,FT,ML Engineer,236426,USD,236426,US,100,US,M
2022,SE,FT,Cloud Database Engineer,238649,USD,238649,US,100,US,M
2022,SE,FT,Cloud Database Engineer,232176,USD,232176,US,100,US,M
2022,EN,FT,Product Data Analyst,153368,USD,153368,US,100,US,M
2022,MI,FT,Data Engineer,181985,USD,181985,US,0,US,M
2022,MI,FT,Data Engineer,182240,USD,182240,US,0,US,M
2022,MI,FT,Data Scientist,180263,USD,180263,GB,0,GB,M
2022,MI,FT,Data Scientist,181597,USD,181597,GB,0,GB,M
2022,MI,FT,Data Engineer,202466,USD,202466,US,0,US,M
2022,MI,FT,Data Engineer,190024,USD,190024,US,0,US,M
2022,SE,FT,Machine Learning Engineer,223357,USD,223357,US,0,US,M
2022,SE,FT,Machine Learning Engineer,235255,USD,235255,US,0,US,M
2022,SE,FT,Machine Learning Engineer,232897,USD,232897,US,100,US,M
2022,SE,FT,Machine Learning Engineer,250964,USD,250964,US,100,US,M
2022,SE,FT,Data Engineer,227731,USD,227731,US,0,US,M
2022,SE,FT,Data Engineer,222013,USD,222013,US,0,US,M
2022,SE,FT,Data Engineer,228667,USD,228667,US,0,US,M
2022,SE,FT,Data Engineer,204466,USD,204466,US,0,US,M
2022,SE,FT,Data Science Manager,210991,USD,210991,US,0,US,M
2022,SE,FT,Data Science Manager,210185,USD,210185,US,0,US,M
2022,SE,FT,Data Engineer,225013,USD,225013,US,0,US,M
2022,SE,FT,Data Engineer,244071,USD,244071,US,0,US,M
2022,MI,FT,Data Analyst,219251,USD,219251,US,100,US,M
2022,MI,FT,Data Analyst,200149,USD,200149,US,100,US,M
2022,SE,FT,Applied Scientist,236804,USD,236804,US,100,US,M
2022,SE,FT,Applied Scientist,209206,USD,209206,US,100,US,M
2022,MI,FT,Data Scientist,178193,USD,178193,US,0,US,M
2022,MI,FT,Data Scientist,175255,USD,175255,US,0,US,M
2022,EN,FT,Machine Learning Software Engineer,125056,USD,125056,MA,50,MA,S
2022,MI,FT,Data Scientist,192684,USD,192684,IN,100,US,M
2022,MI,FT,NLP Engineer,172240,USD,172240,PL,100,PL,S
2022,SE,FT,Data Engineer,199570,USD,199570,US,0,US,M
2022,SE,FT,Data Engineer,232266,USD,232266,US,0,US,M
2022,SE,FT,Data Engineer,210438,USD,210438,US,0,US,M
2022,SE,FT,Data Engineer,226168,USD,226168,US,0,US,M
2022,EX,FT,Data Engineer,288166,USD,288166,US,0,US,M
2022,EX,FT,Data Engineer,252277,USD,252277,US,0,US,M
2022,MI,FT,Data Engineer,162964,USD,162964,GB,100,GB,M
2022,MI,FT,Data Engineer,189871,USD,189871,GB,100,GB,M
2022,SE,FT,Data Engineer,236499,USD,236499,US,0,US,M
2022,SE,FT,Data Engineer,246778,USD,246778,US,0,US,M
2022,SE,FT,Applied Scientist,216058,USD,216058,US,100,US,M
2022,SE,FT,Applied Scientist,236754,USD,236754,US,100,US,M
2022,EX,FT,Data Engineer,267721,USD,267721,US,100,US,M
2022,EX,FT,Data Engineer,272029,USD,272029,US,100,US,M
2022,SE,FT,Data Analyst,254203,USD,254203,US,0,US,M
2022,SE,FT,Data Analyst,204480,USD,204480,US,0,US,M
2022,SE,FT,Machine Learning Engineer,229942,USD,229942,US,0,US,M
2022,SE,FT,Machine Learning Engineer,232507,USD,232507,US,0,US,M
2022,SE,FT,Data Engineer,236317,USD,236317,US,0,US,M
2022,SE,FT,Data Engineer,224474,USD,224474,US,0,US,M
2022,SE,FT,Data Engineer,226993,USD,226993,ES,0,ES,M
2022,SE,FT,Data Engineer,218604,USD,218604,ES,0,ES,M
2022,MI,FT,Data Engineer,196526,USD,196526,US,100,US,M
2022,MI,FT,Data Engineer,189185,USD,189185,US,100,US,M
2022,SE,FT,Data Scientist,232152,USD,232152,US,0,US,M
2022,SE,FT,Data Scientist,220268,USD,220268,US,0,US,M
2022,MI,FT,Data Engineer,212821,USD,212821,IN,50,IN,L
2022,SE,FT,AI Scientist,249949,USD,249949,CO,100,CO,L
2022,SE,FT,Data Engineer,236800,USD,236800,US,0,US,M
2022,SE,FT,Data Engineer,222683,USD,222683,US,0,US,M
2022,MI,FT,Data Analyst,161242,USD,161242,US,0,US,M
2022,MI,FT,Data Analyst,197629,USD,197629,US,0,US,M
2022,SE,FT,Data Scientist,213841,USD,213841,ES,0,ES,M
2022,SE,FT,Data Scientist,216861,USD,216861,ES,0,ES,M
2022,SE,FT,Data Analyst,225358,USD,225358,US,100,US,M
2022,SE,FT,Data Analyst,248978,USD,248978,US,100,US,M
2022,SE,FT,Data Scientist,209095,USD,209095,US,100,US,M
2022,SE,FT,Data Scientist,272318,USD,272318,US,100,US,M
2022,SE,FT,Data Engineer,235961,USD,235961,US,0,US,M
2022,SE,FT,Data Engineer,225976,USD,225976,US,0,US,M
2022,SE,FT,Research Engineer,228141,USD,228141,US,0,US,M
2022,SE,FT,Research Engineer,232223,USD,232223,US,0,US,M
2022,MI,FT,Analytics Engineer,196647,USD,196647,US,100,US,M
2022,MI,FT,Analytics Engineer,198135,USD,198135,US,100,US,M
2022,SE,FT,Data Scientist,231361,USD,231361,US,0,US,M
2022,SE,FT,Data Scientist,225773,USD,225773,US,0,US,M
2022,EN,FT,Data Analyst,140134,USD,140134,US,0,US,M
2022,EN,FT,Data Analyst,140686,USD,140686,US,0,US,M
2022,SE,FT,Research Scientist,226563,USD,226563,US,0,US,M
2022,SE,FT,Research Scientist,242492,USD,242492,US,0,US,M
2022,MI,FT,Computer Vision Engineer,179416,USD,179416,FR,100,FR,S
2022,SE,FT,Data Engineer,198047,USD,198047,US,100,US,M
2022,SE,FT,Data Engineer,241163,USD,241163,US,100,US,M
2022,SE,FT,Data Analyst,234834,USD,234834,US,100,US,M
2022,SE,FT,Data Analyst,232275,USD,232275,US,100,US,M
2022,SE,FT,Data Scientist,230042,USD,230042,US,100,US,M
2022,SE,FT,Data Scientist,248177,USD,248177,US,100,US,M
2022,SE,FT,Machine Learning Engineer,248259,USD,248259,US,100,US,M
2022,SE,FT,Machine Learning Engineer,227633,USD,227633,US,100,US,M
2022,SE,FT,Data Engineer,238180,USD,238180,US,100,US,M
2022,SE,FT,Data Engineer,221650,USD,221650,US,100,US,M
2022,SE,FT,Data Scientist,218159,USD,218159,US,100,US,M
2022,SE,FT,Data Scientist,227186,USD,227186,US,100,US,M
2022,MI,FT,Data Analyst,202839,USD,202839,US,100,US,M
2022,MI,FT,Data Analyst,203927,USD,203927,US,100,US,M
2022,SE,FT,Research Scientist,245051,USD,245051,US,100,US,M
2022,SE,FT,Research Scientist,247593,USD,247593,US,100,US,M
2022,SE,FT,Data Engineer,229488,USD,229488,US,0,US,M
2022,SE,FT,Data Engineer,215609,USD,215609,US,0,US,M
2022,MI,FT,Data Engineer,198478,USD,198478,US,100,US,M
2022,MI,FT,Data Engineer,202896,USD,202896,US,100,US,M
2022,SE,FT,Data Scientist,243743,USD,243743,US,100,US,M
2022,SE,FT,Data Scientist,248953,USD,248953,US,100,US,M
2022,SE,FT,Data Analyst,240991,USD,240991,US,100,US,M
2022,SE,FT,Data Analyst,236713,USD,236713,US,100,US,M
2022,EN,FT,Data Engineer,156130,USD,156130,US,0,US,M
2022,EN,FT,Data Engineer,142982,USD,142982,US,0,US,M
2022,SE,FT,Data Engineer,222727,USD,222727,US,100,US,M
2022,SE,FT,Data Engineer,231344,USD,231344,US,100,US,M
2022,EX,FT,Data Scientist,265769,USD,265769,US,100,US,M
2022,EX,FT,Data Scientist,266605,USD,266605,US,100,US,M
2022,SE,FT,Data Analyst,230767,USD,230767,US,100,US,M
2022,SE,FT,Data Analyst,222999,USD,222999,US,100,US,M
2022,SE,FT,Data Engineer,229607,USD,229607,US,100,US,M
2022,SE,FT,Data Engineer,210597,USD,210597,US,100,US,M
2022,SE,FT,Machine Learning Engineer,239457,USD,239457,US,100,US,M
2022,SE,FT,Machine Learning Engineer,236914,USD,236914,US,100,US,M
2022,MI,FT,Data Engineer,183503,USD,183503,US,100,US,M
2022,MI,FT,Data Engineer,201203,USD,201203,US,100,US,M
2022,SE,FT,Machine Learning Engineer,248140,USD,248140,MX,100,MX,M
2022,SE,FT,Machine Learning Engineer,217626,USD,217626,MX,100,MX,M
2022,MI,FT,Data Analyst,173355,USD,173355,GB,0,GB,M
2022,MI,FT,Data Analyst,173278,USD,173278,GB,0,GB,M
2022,SE,FT,Data Analyst,211231,USD,211231,ES,0,ES,M
2022,SE,FT,Data Analyst,232444,USD,232444,ES,0,ES,M
2022,SE,FT,Data Analyst,220176,USD,220176,US,0,US,M
2022,SE,FT,Data Analyst,219328,USD,219328,US,0,US,M
2022,EN,FT,BI Data Analyst,137175,USD,137175,DE,0,DE,L
2022,SE,FT,BI Developer,239018,USD,239018,US,100,US,M
2022,SE,FT,BI Developer,216542,USD,216542,US,100,US,M
2022,MI,FT,Data Analyst,193218,USD,193218,US,100,US,M
2022,MI,FT,Data Analyst,195825,USD,195825,US,100,US,M
2022,SE,FT,3D Computer Vision Researcher,221313,USD,221313,CA,50,AL,S
2022,EN,FT,Data Analyst,151808,USD,151808,US,50,US,L
2022,MI,FT,MLOps Engineer,160498,USD,160498,US,100,US,M
2022,MI,FT,MLOps Engineer,198904,USD,198904,US,100,US,M
2022,SE,FT,Data Analyst,244086,USD,244086,US,0,US,M
2022,SE,FT,Data Analyst,237353,USD,237353,US,0,US,M
2022,EN,FT,Data Scientist,147213,USD,147213,US,0,US,M
2022,EN,FT,Data Scientist,138805,USD,138805,US,0,US,M
2022,MI,FT,Data Analyst,202176,USD,202176,US,100,US,M
2022,MI,FT,Data Analyst,180828,USD,180828,US,100,US,M
2021,MI,FT,Data Analyst,208211,USD,208211,IN,50,IN,L
2022,EN,FT,AI Scientist,171360,USD,171360,CA,50,CA,L
2022,EN,FT,Machine Learning Engineer,189610,USD,189610,AR,100,AR,L
2022,SE,FT,Data Engineer,266385,USD,266385,US,100,US,M
2022,SE,FT,Data Engineer,238004,USD,238004,US,100,US,M
2022,SE,FT,Data Engineer,217197,USD,217197,ES,0,ES,M
2022,SE,FT,Data Engineer,222993,USD,222993,ES,0,ES,M
2022,SE,FT,Data Specialist,203690,USD,203690,US,0,US,M
2022,SE,FT,Data Specialist,216571,USD,216571,US,0,US,M
2022,EN,FT,Data Analyst,162593,USD,162593,US,50,US,L
2022,SE,FT,Data Engineer,217016,USD,217016,US,0,US,M
2022,SE,FT,Data Engineer,225126,USD,225126,US,0,US,M
2022,MI,FT,Data Analyst,172639,USD,172639,US,0,US,M
2022,MI,FT,Data Analyst,195940,USD,195940,US,0,US,M
2022,SE,FT,Data Scientist,224702,USD,224702,ES,0,ES,M
2022,SE,FT,Data Scientist,224588,USD,224588,ES,0,ES,M
2022,SE,FT,Data Architect,229168,USD,229168,US,100,US,M
2022,SE,FT,Data Architect,234960,USD,234960,US,100,US,M
2022,SE,FT,Data Scientist,234592,USD,234592,US,0,US,M
2022,SE,FT,Data Scientist,214303,USD,214303,US,0,US,M
2022,SE,FT,Data Scientist,226809,USD,226809,US,100,US,M
2022,SE,FT,Data Scientist,231058,USD,231058,US,100,US,M
2022,SE,FT,Machine Learning Engineer,210764,USD,210764,US,0,US,M
2022,SE,FT,Machine Learning Engineer,217077,USD,217077,US,0,US,M
2022,SE,FT,Data Analyst,226790,USD,226790,US,100,US,M
2022,SE,FT,Data Analyst,242983,USD,242983,US,100,US,M
2022,SE,FT,Data Analyst,225647,USD,225647,US,0,US,M
2022,SE,FT,Data Analyst,224820,USD,224820,US,0,US,M
2022,SE,FT,Principal Machine Learning Engineer,268701,USD,268701,US,100,US,L
2022,SE,FT,Data Engineer,231653,USD,231653,US,100,US,M
2022,SE,FT,Data Engineer,237981,USD,237981,US,100,US,M
2022,SE,FT,Data Analyst,231262,USD,231262,US,100,US,M
2022,SE,FT,Data Analyst,235681,USD,235681,US,100,US,M
2022,SE,FT,Data Scientist,217713,USD,217713,US,0,US,M
2022,SE,FT,Data Scientist,195460,USD,195460,US,0,US,M
2022,SE,FT,Applied Scientist,229190,USD,229190,US,100,US,M
2022,SE,FT,Applied Scientist,247857,USD,247857,US,100,US,M
2022,MI,FT,Machine Learning Engineer,198004,USD,198004,US,0,US,M
2022,MI,FT,Machine Learning Engineer,198474,USD,198474,US,0,US,M
2022,MI,FT,Machine Learning Researcher,212120,USD,212120,US,100,US,M
2022,MI,FT,Machine Learning Researcher,198362,USD,198362,US,100,US,M
2022,MI,FT,Machine Learning Engineer,189265,USD,189265,US,0,US,M
2022,MI,FT,Machine Learning Engineer,179494,USD,179494,US,0,US,M
2022,SE,FT,Data Engineer,219510,USD,219510,US,0,US,M
2022,SE,FT,Data Engineer,230682,USD,230682,US,0,US,M
2022,MI,FT,Machine Learning Researcher,211733,USD,211733,US,100,US,M
2022,MI,FT,Machine Learning Researcher,195628,USD,195628,US,100,US,M
2022,SE,FT,Data Engineer,227902,USD,227902,US,100,US,M
2022,SE,FT,Data Engineer,233306,USD,233306,US,100,US,M
2022,MI,FT,Data Scientist,191907,USD,191907,US,0,US,M
2022,MI,FT,Data Scientist,167389,USD,167389,US,0,US,M
2022,EN,FT,Data Engineer,115770,USD,115770,US,0,US,M
2022,EN,FT,Data Engineer,136699,USD,136699,US,0,US,M
2022,SE,FT,Data Analyst,217864,USD,217864,US,100,US,M
2022,SE,FT,Data Analyst,226407,USD,226407,US,100,US,M
2022,SE,FT,Data Engineer,221528,USD,221528,US,0,US,M
2022,SE,FT,Data Engineer,217865,USD,217865,US,0,US,M
2022,SE,FT,Data Analyst,249913,USD,249913,US,100,US,M
2022,SE,FT,Data Analyst,236417,USD,236417,US,100,US,M
2022,SE,FT,Data Engineer,226902,USD,226902,US,0,US,M
2022,SE,FT,Data Engineer,230759,USD,230759,US,0,US,M
2022,MI,FT,Data Scientist,181046,USD,181046,FR,100,FR,M
2022,MI,FT,Data Scientist,207157,USD,207157,FR,100,FR,M
2022,MI,FT,Machine Learning Scientist,186491,USD,186491,US,0,US,M
2022,MI,FT,Machine Learning Scientist,195438,USD,195438,US,0,US,M
2022,SE,FT,Analytics Engineer,217549,USD,217549,US,100,US,M
2022,SE,FT,Analytics Engineer,211771,USD,211771,US,100,US,M
2022,SE,FT,Data Engineer,233105,USD,233105,US,0,US,M
2022,SE,FT,Data Engineer,227812,USD,227812,US,0,US,M
2022,SE,FT,Data Scientist,213885,USD,213885,US,0,US,M
2022,SE,FT,Data Scientist,214273,USD,214273,US,0,US,M
2022,SE,FT,Data Scientist,238192,USD,238192,US,0,US,M
2022,SE,FT,Data Scientist,210440,USD,210440,US,0,US,M
2022,SE,FT,Data Engineer,252994,USD,252994,US,100,US,M
2022,SE,FT,Data Engineer,222502,USD,222502,US,100,US,M
2022,MI,FT,Data Scientist,202353,USD,202353,US,100,US,M
2022,SE,FT,Data Engineer,219360,USD,219360,US,0,US,M
2022,SE,FT,Data Engineer,230531,USD,230531,US,0,US,M
2022,SE,FT,Data Engineer,226776,USD,226776,US,100,US,M
2022,SE,FT,Data Engineer,231348,USD,231348,US,100,US,M
2022,MI,FT,Data Engineer,183790,USD,183790,LT,0,LT,M
2022,MI,FT,Data Engineer,171284,USD,171284,LT,0,LT,M
2022,MI,FT,Data Science Consultant,193081,USD,193081,GB,0,GB,M
2022,MI,FT,Data Science Consultant,178047,USD,178047,GB,0,GB,M
2022,SE,FT,Data Architect,230359,USD,230359,US,100,US,M
2022,SE,FT,Data Architect,221178,USD,221178,US,100,US,M
2020,MI,FT,Business Data Analyst,140979,USD,140979,US,0,US,M
2021,SE,FT,Data Analyst,205209,USD,205209,US,100,US,S
2022,SE,FT,Data Analyst,281425,USD,281425,US,100,AU,L
2022,EN,FT,Data Analytics Engineer,142106,USD,142106,AR,100,AR,S
2022,SE,FT,Data Engineer,223069,USD,223069,US,0,US,M
2022,SE,FT,Data Engineer,220148,USD,220148,US,0,US,M
2022,SE,FT,Data Engineer,223569,USD,223569,US,0,US,M
2022,SE,FT,Data Engineer,229859,USD,229859,US,0,US,M
2022,SE,FT,Data Specialist,210743,USD,210743,US,0,US,M
2022,SE,FT,Data Specialist,238259,USD,238259,US,0,US,M
2022,EN,FL,Data Analytics Consultant,141176,USD,141176,BE,100,US,S
2022,SE,FT,Data Scientist,233310,USD,233310,US,0,US,M
2022,SE,FT,Data Scientist,229956,USD,229956,US,0,US,M
2022,MI,FT,Data Analyst,182735,USD,182735,US,0,US,M
2022,MI,FT,Data Analyst,190566,USD,190566,US,0,US,M
2022,SE,FT,Data Engineer,240395,USD,240395,US,100,US,M
2022,SE,FT,Data Engineer,229055,USD,229055,US,100,US,M
2022,SE,FT,Machine Learning Engineer,220023,USD,220023,US,0,US,M
2022,SE,FT,Machine Learning Engineer,228121,USD,228121,US,0,US,M
2022,MI,FT,Data Engineer,211871,USD,211871,US,100,US,M
2022,MI,FT,Data Engineer,178444,USD,178444,US,100,US,M
2022,SE,FT,Data Scientist,207105,USD,207105,ES,0,ES,M
2022,SE,FT,Data Scientist,226675,USD,226675,ES,0,ES,M
2022,SE,FT,Data Engineer,223910,USD,223910,US,0,US,M
2022,SE,FT,Data Engineer,225378,USD,225378,US,0,US,M
2022,SE,FT,Data Scientist,237624,USD,237624,US,100,US,M
2022,SE,FT,Data Scientist,232024,USD,232024,US,100,US,M
2022,SE,FT,Data Scientist,242562,USD,242562,US,0,US,M
2022,SE,FT,Data Scientist,205506,USD,205506,US,0,US,M
2022,SE,FT,Machine Learning Software Engineer,227567,USD,227567,CA,100,CA,M
2022,SE,FT,Machine Learning Software Engineer,236262,USD,236262,CA,100,CA,M
2021,EN,FT,3D Computer Vision Researcher,115299,USD,115299,AS,0,AS,M
2022,MI,FT,Data Scientist,182591,USD,182591,DE,0,DE,M
2022,MI,FT,Data Scientist,204619,USD,204619,DE,0,DE,M
2022,SE,FT,ML Engineer,236850,USD,236850,US,100,US,M
2022,SE,FT,ML Engineer,239365,USD,239365,US,100,US,M
2022,SE,FT,Data Engineer,208191,USD,208191,US,0,US,M
2022,SE,FT,Data Engineer,215910,USD,215910,US,0,US,M
2022,MI,FT,Data Scientist,190201,USD,190201,US,100,US,M
2022,MI,FT,Data Scientist,190890,USD,190890,US,100,US,M
2022,MI,FT,Data Analyst,197865,USD,197865,US,0,US,M
2022,MI,FT,Data Analyst,189186,USD,189186,US,0,US,M
2022,SE,FT,Data Engineer,209974,USD,209974,CA,0,CA,M
2022,SE,FT,Data Engineer,226255,USD,226255,CA,0,CA,M
2022,SE,FT,Data Engineer,229273,USD,229273,US,0,US,M
2022,SE,FT,Data Engineer,236969,USD,236969,US,0,US,M
2022,SE,FT,Data Analyst,241449,USD,241449,US,0,US,M
2022,SE,FT,Data Analyst,210329,USD,210329,US,0,US,M
2022,SE,FT,Data Analyst,222778,USD,222778,US,100,US,M
2022,SE,FT,Data Analyst,217422,USD,217422,US,100,US,M
2022,SE,FT,Data Analyst,219694,USD,219694,GB,0,GB,M
2022,SE,FT,Data Analyst,228091,USD,228091,GB,0,GB,M
2022,SE,FT,Data Analyst,234337,USD,234337,US,0,US,M
2022,SE,FT,Data Analyst,221589,USD,221589,US,0,US,M
2022,MI,FT,Machine Learning Researcher,208465,USD,208465,CA,50,CA,L
2022,SE,FT,Data Engineer,235119,USD,235119,US,100,US,M
2022,SE,FT,Data Engineer,223287,USD,223287,US,100,US,M
2022,SE,FT,Data Architect,258151,USD,258151,US,100,US,M
2022,SE,FT,Data Architect,213825,USD,213825,US,100,US,M
2022,SE,FT,Data Analyst,224714,USD,224714,US,0,US,M
2022,SE,FT,Data Analyst,246761,USD,246761,US,0,US,M
2022,EN,FT,Machine Learning Engineer,146981,USD,146981,US,0,US,M
2022,EN,FT,Machine Learning Engineer,144621,USD,144621,US,0,US,M
2022,SE,FT,Data Analyst,218214,USD,218214,US,0,US,M
2022,SE,FT,Data Analyst,220337,USD,220337,US,0,US,M
2022,MI,FT,Data Analyst,198959,USD,198959,US,0,US,M
2022,MI,FT,Data Analyst,155981,USD,155981,US,0,US,M
2022,SE,FT,Research Engineer,247184,USD,247184,US,0,US,M
2022,SE,FT,Research Engineer,211728,USD,211728,US,0,US,M
2022,MI,FT,Data Analyst,179303,USD,179303,US,0,US,M
2022,MI,FT,Data Analyst,177353,USD,177353,US,0,US,M
2022,SE,FT,Data Engineer,230356,USD,230356,US,0,US,M
2022,SE,FT,Data Engineer,204139,USD,204139,US,0,US,M
2022,SE,FT,Machine Learning Engineer,242441,USD,242441,FR,100,FR,M
2022,SE,FT,Machine Learning Engineer,261169,USD,261169,FR,100,FR,M
2022,EN,FT,Data Engineer,126956,USD,126956,US,0,US,M
2022,EN,FT,Data Engineer,145574,USD,145574,US,0,US,M
2022,MI,FT,Data Analyst,174563,USD,174563,US,0,US,M
2022,MI,FT,Data Analyst,187605,USD,187605,US,0,US,M
2022,MI,FT,Data Engineer,183529,USD,183529,US,0,US,M
2022,MI,FT,Data Engineer,175609,USD,175609,US,0,US,M
2022,SE,FT,Data Engineer,229149,USD,229149,ES,0,ES,M
2022,SE,FT,Data Engineer,244932,USD,244932,ES,0,ES,M
2022,SE,FT,Data Engineer,221011,USD,221011,US,0,US,M
2022,SE,FT,Data Engineer,231929,USD,231929,US,0,US,M
2022,SE,FT,Data Engineer,207794,USD,207794,US,0,US,M
2022,SE,FT,Data Engineer,211833,USD,211833,US,0,US,M
2022,EN,FT,Machine Learning Research Engineer,177863,USD,177863,DE,50,DE,L
2022,EN,FT,3D Computer Vision Researcher,147793,USD,147793,US,100,CR,S
2022,SE,FT,Data Engineer,247563,USD,247563,US,0,US,L
2022,SE,FT,Data Engineer,239546,USD,239546,US,0,US,L
2022,SE,FT,Data Engineer,223291,USD,223291,US,0,US,M
2022,SE,FT,Data Engineer,208308,USD,208308,US,0,US,M
2022,SE,FT,Data Scientist,231947,USD,231947,US,0,US,M
2022,SE,FT,Data Scientist,235278,USD,235278,US,0,US,M
2022,SE,FT,Data Analyst,217079,USD,217079,US,0,US,M
2022,SE,FT,Data Analyst,216864,USD,216864,US,0,US,M
2022,MI,FT,Data Analyst,215687,USD,215687,US,100,US,L
2022,SE,FT,Data Engineer,218064,USD,218064,US,0,US,M
2022,SE,FT,Data Engineer,222507,USD,222507,US,0,US,M
2022,SE,FT,Analytics Engineer,245573,USD,245573,US,0,US,M
2022,SE,FT,Analytics Engineer,217438,USD,217438,US,0,US,M
2022,MI,FT,Data Analytics Manager,178603,USD,178603,US,0,US,M
2022,MI,FT,Data Analytics Manager,175136,USD,175136,US,0,US,M
2022,SE,FT,Data Engineer,242222,USD,242222,US,100,US,M
2022,SE,FT,Data Engineer,231127,USD,231127,US,100,US,M
2022,SE,FT,Data Engineer,215514,USD,215514,US,0,US,M
2022,SE,FT,Data Engineer,239141,USD,239141,US,0,US,M
2022,MI,FT,Data Scientist,201719,USD,201719,US,0,US,M
2022,MI,FT,Data Scientist,177501,USD,177501,US,0,US,M
2022,SE,FT,Data Scientist,202321,USD,202321,US,0,US,M
2022,SE,FT,Data Scientist,236779,USD,236779,US,0,US,M
2022,SE,FT,Data Scientist,226491,USD,226491,US,100,US,M
2022,SE,FT,Data Scientist,244178,USD,244178,US,100,US,M
2022,SE,FT,Data Architect,209480,USD,209480,US,100,US,M
2022,SE,FT,Data Architect,243801,USD,243801,US,100,US,M
2022,EN,FT,Data Science Consultant,154679,USD,154679,ES,50,ES,L
2022,MI,FT,Data Engineer,202061,USD,202061,US,100,US,M
2022,MI,FT,Data Engineer,193471,USD,193471,US,100,US,M
2022,SE,FT,Data Engineer,211863,USD,211863,ES,0,ES,M
2022,SE,FT,Data Engineer,218420,USD,218420,ES,0,ES,M
2022,SE,FT,Data Engineer,231528,USD,231528,US,0,US,M
